chaksun,diffTot,divide,hrName,hrno,jkName,jkNo,meet,noracefl,prow,prowName,prtr,prtrName,rankKind,rc10dusu,rcAge,rcBudam,rcChul,rcCode,rcDate,rcDiff2,rcDiff3,rcDiff4,rcDiff5,rcDist,rcFrflag,rcGrade,rcHrfor,rcHrnew,rcNo,rcNrace,rcOrd,rcP1Odd,rcP1Sale,rcP2Odd,rcP2Sale,rcP3Odd,rcP3Sale,rcP4Odd,rcP4Sale,rcP5Odd,rcP5Sale,rcP6Odd,rcP6Sale,rcP8Odd,rcP8Sale,rcPlansu,rcRank,rcSex,rcSpcbu,rcTime,rcVtdusu,rundayth,track,weath,wgHr,year
0,15.75,0,한강캡틴,0046893,박태종,080103,서울,정상,121008,나기두,070165,서인석,0,0,3세,2,1,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,8,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,78.3,12,1,포화,맑음,527,2024
0,26.5,0,비트오션,0047011,임기원,080487,서울,정상,123017,양진영,070167,이신우,0,0,3세,2,2,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,11,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,80.2,12,1,포화,맑음,439,2024
0,19.5,0,울트라망치,0047082,이현종,080548,서울,정상,113041,피닉스,070200,최용건,0,0,3세,2,3,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,10,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,79.0,12,1,포화,맑음,494,2024
1800000,8.0,0,핑크골드,0047178,이동하,080562,서울,정상,121047,이강운,070174,강성오,0,0,3세,2,4,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,5,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,77.0,12,1,포화,맑음,456,2024
0,17.5,0,히어로나라,0047282,김태희,080603,서울,정상,216306,임재형,070108,안해양,0,0,3세,2,5,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,9,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,78.7,12,1,포화,맑음,518,2024
2250000,7.5,0,엠케이리,1411893,문세영,080366,서울,정상,122025,강만구,070164,박재우,0,0,3세,2,6,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,4,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,76.9,12,1,포화,맑음,464,2024
0,9.75,0,레이디폭스,0047169,유승완,080417,서울,정상,010632,김봉섭,070170,김동균,0,0,3세,2,7,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,7,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,77.3,12,1,포화,맑음,457,2024
0,28.25,0,하이스트타임,0047213,다비드,080584,서울,정상,121005,박민지,070164,박재우,0,0,3세,2,8,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,12,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,80.5,12,1,포화,맑음,483,2024
24750000,0.0,0,서부특송,0053587,장추열,080476,서울,정상,121025,부준혁,070165,서인석,0,0,3세,2,9,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,1,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,75.6,12,1,포화,맑음,508,2024
9900000,1.5,0,최강타임,0047073,조상범,080533,서울,정상,121047,이강운,070244,리카디,0,0,3세,2,10,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,2,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,75.8,12,1,포화,맑음,505,2024
6300000,3.5,0,금악명장,0046804,이혁,080486,서울,정상,065118,금악목장,070145,홍대유,0,0,3세,2,11,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,3,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,76.2,12,1,포화,맑음,469,2024
0,8.5,0,영원포텐,1411530,송재철,080513,서울,정상,105127,이종훈,070179,송문길,0,0,3세,2,12,일반,20240106,1.5,3.5,7.5,8.0,1200,국산,일반,국산마,루키,1,일반,6,2.8,14950000,2.0,30632800,5.3,416709600,9.5,110268300,4.8,60827900,13.3,412435800,41.2,187649900,12,06,오픈,1,77.1,12,1,포화,맑음,467,2024
0,27.25,0,브라이트카이,0047494,김태희,080603,서울,정상,010067,이중연,070248,함완식,0,0,연령오픈,2,1,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,10,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,80.0,11,1,포화,맑음,426,2024
0,21.25,0,캡처,0046864,정정희,080530,서울,정상,113009,김성진,070181,이관호,0,0,연령오픈,2,2,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,9,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,78.9,11,1,포화,맑음,456,2024
16500000,0.0,0,골드베르크,0047186,장추열,080476,서울,정상,122016,이정화,070179,송문길,0,0,연령오픈,2,3,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,1,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,75.2,11,1,포화,맑음,449,2024
0,16.75,0,턴테이블,0046567,조재로,080550,서울,정상,121019,송암축산,070168,최용구,0,0,연령오픈,2,4,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,7,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,78.1,11,1,포화,맑음,423,2024
1500000,12.5,0,삼애번쩍,0047471,박태종,080103,서울,정상,065068,박세용,070094,곽영효,0,0,연령오픈,2,5,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,4,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,77.4,11,1,포화,맑음,445,2024
0,18.75,0,퀸아비게일,1412051,최범현,080361,서울,정상,109011,이수행,070152,최봉주,0,0,연령오픈,2,6,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,8,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,78.5,11,1,포화,맑음,457,2024
0,27.25,0,오푸스퍼플,0047425,조한별,080515,서울,정상,105260,이방훈,070117,박윤규,0,0,연령오픈,2,7,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,92,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,0.0,11,1,포화,맑음,423,2024
6600000,2.5,0,벨로테로,0047349,이동하,080562,서울,정상,010422,박시용,070160,서홍수,0,0,연령오픈,2,8,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,2,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,75.6,11,1,포화,맑음,463,2024
0,16.25,0,위즈러버,0046765,이상규,080609,서울,정상,111028,최몽주,070265,토니,0,0,연령오픈,2,9,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,6,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,78.0,11,1,포화,맑음,416,2024
1200000,15.0,0,런던골드,0050220,임다빈,080602,서울,정상,121003,임현성,070108,안해양,0,0,연령오픈,2,10,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,5,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,77.8,11,1,포화,맑음,498,2024
4200000,3.5,0,원더풀스피릿,0047476,이현종,080548,서울,정상,010498,지대섭,070225,문병기,0,0,연령오픈,2,11,일반,20240106,2.5,3.5,12.5,15.0,1200,국산,일반,국산마,일반,2,일반,3,1.5,19307300,1.5,38520400,2.8,396108100,3.2,172984800,2.5,81608000,4.5,487217600,10.5,314811300,11,06,암,1,75.8,11,1,포화,맑음,425,2024
0,19.25,1,산방봄날,0047063,하정훈,080552,서울,정상,065066,김정두,070161,신삼영,0,0,연령오픈,2,1,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,7,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,86.3,9,1,포화,맑음,495,2024
0,24.25,1,청해제일,0046724,박병윤,080435,서울,정상,105168,김재성,070165,서인석,0,0,연령오픈,2,2,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,94,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,0.0,9,1,포화,맑음,505,2024
1500000,6.25,1,솔레어,0050254,이동하,080562,서울,정상,010422,박시용,070160,서홍수,0,0,연령오픈,2,3,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,4,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,84.1,9,1,포화,맑음,450,2024
0,24.25,1,베스트킹덤,0046898,신형철,080122,서울,정상,111067,베스트샤인조합,070181,이관호,0,0,연령오픈,2,4,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,92,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,0.0,9,1,포화,맑음,506,2024
0,24.25,1,지니어스퀸,0045390,문세영,080366,서울,정상,010254,노환영,070170,김동균,0,0,연령오픈,2,5,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,8,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,87.1,9,1,포화,맑음,451,2024
6600000,0.5,1,히어로전사,0046688,김태희,080603,서울,정상,216306,임재형,070108,안해양,0,0,연령오픈,2,6,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,2,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,83.1,9,1,포화,맑음,513,2024
1200000,14.25,1,에버더크라운,0046630,김철호,080434,서울,정상,105242,권택종,070199,조현수,0,0,연령오픈,2,7,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,5,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,85.4,9,1,포화,맑음,396,2024
4200000,5.5,1,금악진주,0047292,이혁,080486,서울,정상,065118,금악목장,070145,홍대유,0,0,연령오픈,2,8,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,3,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,84.0,9,1,포화,맑음,503,2024
0,17.25,1,스트롱블루,0047072,조재로,080550,서울,정상,111035,이성헌,070096,서범석,0,0,연령오픈,2,9,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,6,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,85.9,9,1,포화,맑음,514,2024
16500000,0.0,1,헤이마마,0044149,김정준,080473,서울,정상,065159,오상철,070110,유재길,0,0,연령오픈,2,10,일반,20240106,0.5,5.5,6.25,14.25,1300,국산,일반,국산마,일반,3,일반,1,6.4,19436400,1.9,41731400,33.3,666086900,54.0,226402500,5.5,95317500,24.5,697544300,244.8,362521500,10,06,오픈,1,83.0,9,1,포화,맑음,470,2024
0,21.8332,0,브라보한센,0046360,유승완,080417,서울,정상,117024,김한수,070168,최용구,0,0,연령오픈,3,1,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,11,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,91.7,11,1,포화,맑음,445,2024
0,5.8332,0,금빛강호,0046287,송재철,080513,서울,정상,121052,희망홀스,070161,신삼영,0,0,연령오픈,3,2,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,10,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,88.9,11,1,포화,맑음,530,2024
24750000,0.0,0,마이칸,0046993,이동하,080562,서울,정상,010517,유정희,070160,서홍수,0,0,연령오픈,3,3,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,1,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,87.9,11,1,포화,맑음,470,2024
0,1.5832,0,나올스카이,0046378,박을운,080339,서울,정상,121010,이경호a,070199,조현수,0,0,연령오픈,3,4,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,6,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,88.2,11,1,포화,맑음,426,2024
6300000,0.2916,0,라온더대세,0046932,최범현,080361,서울,정상,123026,라온랜드(주),070095,박종곤,0,0,연령오픈,3,5,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,3,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,88.0,11,1,포화,맑음,464,2024
0,5.3332,0,세명레이디,0045776,김태희,080603,서울,정상,111051,이기철,070168,최용구,0,0,연령오픈,3,6,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,9,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,88.8,11,1,포화,맑음,446,2024
0,4.0832,0,클레어파워,0045094,이현종,080548,서울,정상,121005,박민지,070150,손영표,0,0,연령오픈,3,7,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,8,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,88.6,11,1,포화,맑음,491,2024
1800000,0.8332,0,차돌런,0044489,조상범,080533,서울,정상,121012,전은영,070145,홍대유,0,0,연령오픈,3,8,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,5,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,88.0,11,1,포화,맑음,459,2024
0,2.8332,0,빅에너지,0042293,조재로,080550,서울,정상,020022,박흥길외1인(김식),070181,이관호,0,0,연령오픈,3,9,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,7,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,88.4,11,1,포화,맑음,505,2024
2250000,0.7916,0,로터스미르,0052003,김철호,080434,서울,정상,121023,허윤범,070198,임채덕,0,0,연령오픈,3,10,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,4,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,88.0,11,1,포화,맑음,452,2024
9900000,0.0416,0,원스피어,0044144,다비드,080584,서울,정상,121024,굿원,070225,문병기,0,0,연령오픈,3,11,일반,20240106,0.0416,0.2916,0.7916,0.8332,1400,혼합,일반,국산마,일반,4,일반,2,8.5,26307500,1.8,45793300,25.9,825712700,60.7,255735100,3.8,123707400,12.3,811507300,181.0,378964200,11,05,오픈,0,87.9,11,1,포화,맑음,452,2024
6300000,3.0,0,베스트클론,0045368,이상규,080609,서울,정상,111067,베스트샤인조합,070053,이희영,0,0,연령오픈,3,1,일반,20240106,0.25,3.0,3.0,3.0416,1300,국산,일반,국산마,일반,5,일반,3,8.5,32850700,2.6,47232600,17.4,915667700,37.7,279629400,12.2,107888700,121.8,839830400,515.0,407368800,8,05,오픈,0,81.7,8,1,포화,맑음,460,2024
0,27.3332,0,민트플레이,0050005,조한별,080515,서울,정상,122001,조현영,070198,임채덕,0,0,연령오픈,3,2,일반,20240106,0.25,3.0,3.0,3.0416,1300,국산,일반,국산마,일반,5,일반,8,8.5,32850700,2.6,47232600,17.4,915667700,37.7,279629400,12.2,107888700,121.8,839830400,515.0,407368800,8,05,오픈,0,86.0,8,1,포화,맑음,417,2024
1800000,3.0416,0,금악다이아,0046795,이혁,080486,서울,정상,065118,금악목장,070145,홍대유,0,0,연령오픈,3,3,일반,20240106,0.25,3.0,3.0,3.0416,1300,국산,일반,국산마,일반,5,일반,5,8.5,32850700,2.6,47232600,17.4,915667700,37.7,279629400,12.2,107888700,121.8,839830400,515.0,407368800,8,05,오픈,0,81.7,8,1,포화,맑음,515,2024
9900000,0.25,0,기쁨함성,0050170,김철호,080434,서울,정상,010551,김창희,070197,이준철,0,0,연령오픈,3,4,일반,20240106,0.25,3.0,3.0,3.0416,1300,국산,일반,국산마,일반,5,일반,2,8.5,32850700,2.6,47232600,17.4,915667700,37.7,279629400,12.2,107888700,121.8,839830400,515.0,407368800,8,05,오픈,0,81.2,8,1,포화,맑음,438,2024
0,3.0832,0,글로벌진격,0045251,장추열,080476,서울,정상,010611,장재형,070248,함완식,0,0,연령오픈,3,5,일반,20240106,0.25,3.0,3.0,3.0416,1300,국산,일반,국산마,일반,5,일반,6,8.5,32850700,2.6,47232600,17.4,915667700,37.7,279629400,12.2,107888700,121.8,839830400,515.0,407368800,8,05,오픈,0,81.7,8,1,포화,맑음,466,2024
0,4.3332,0,서울최강자,0046836,문세영,080366,서울,정상,106080,이동좌,070181,이관호,0,0,연령오픈,3,6,일반,20240106,0.25,3.0,3.0,3.0416,1300,국산,일반,국산마,일반,5,일반,7,8.5,32850700,2.6,47232600,17.4,915667700,37.7,279629400,12.2,107888700,121.8,839830400,515.0,407368800,8,05,오픈,0,81.9,8,1,포화,맑음,452,2024
2250000,3.0,0,벌교베리타스,0050265,조인권,080438,서울,정상,123007,유성훈,070098,최영주,0,0,연령오픈,3,7,일반,20240106,0.25,3.0,3.0,3.0416,1300,국산,일반,국산마,일반,5,일반,4,8.5,32850700,2.6,47232600,17.4,915667700,37.7,279629400,12.2,107888700,121.8,839830400,515.0,407368800,8,05,오픈,0,81.7,8,1,포화,맑음,484,2024
24750000,0.0,0,골든드래곤,0046817,이현종,080548,서울,정상,122019,조수영,070177,김동철,0,0,연령오픈,3,8,일반,20240106,0.25,3.0,3.0,3.0416,1300,국산,일반,국산마,일반,5,일반,1,8.5,32850700,2.6,47232600,17.4,915667700,37.7,279629400,12.2,107888700,121.8,839830400,515.0,407368800,8,05,오픈,0,81.2,8,1,포화,맑음,477,2024
0,20.5,0,스프링워터,0043786,김아현,080598,서울,정상,065093,고창범,070157,구자흥,0,0,연령오픈,3,1,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,11,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,77.6,11,1,포화,맑음,506,2024
0,16.0,0,검이불루,0045589,송재철,080513,서울,정상,010115,김우식,070175,강환민,0,0,연령오픈,3,2,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,9,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,76.8,11,1,포화,맑음,455,2024
2250000,7.25,0,황우강자,0043780,이상규,080609,서울,정상,121009,남춘우,070168,최용구,0,0,연령오픈,3,3,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,4,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,75.3,11,1,포화,맑음,459,2024
0,14.25,0,마파람,0044599,이현종,080548,서울,정상,113020,윤우환,070225,문병기,0,0,연령오픈,3,4,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,8,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,76.5,11,1,포화,맑음,470,2024
1800000,9.0,0,성실영웅,0047059,김태훈,080512,서울,정상,104112,이동훈,070265,토니,0,0,연령오픈,3,5,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,5,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,75.6,11,1,포화,맑음,480,2024
6300000,1.25,0,화산귀환,0046779,장추열,080476,서울,정상,114028,씨유네트워크,070164,박재우,0,0,연령오픈,3,6,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,3,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,74.3,11,1,포화,맑음,474,2024
24750000,0.0,0,미라클한강,0046832,유승완,080417,서울,정상,121008,나기두,070094,곽영효,0,0,연령오픈,3,7,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,1,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,74.1,11,1,포화,맑음,508,2024
9900000,0.25,0,쓸모,0045650,임다빈,080602,서울,정상,010243,박정열,070146,안병기,0,0,연령오픈,3,8,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,2,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,74.1,11,1,포화,맑음,517,2024
0,12.25,0,메니샤크,0046117,김철호,080434,서울,정상,116047,김영완,070170,김동균,0,0,연령오픈,3,9,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,7,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,76.1,11,1,포화,맑음,491,2024
0,16.5,0,내길의캡틴,0046579,문정균,080337,서울,정상,117023,유종국,070148,정호익,0,0,연령오픈,3,10,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,10,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,76.9,11,1,포화,맑음,501,2024
0,10.25,0,라온에어포스,0045709,김태희,080603,서울,정상,121049,손광섭,070095,박종곤,0,0,연령오픈,3,11,일반,20240106,0.25,1.25,7.25,9.0,1200,국산,일반,국산마,일반,6,일반,6,8.0,33319800,2.6,63947100,48.1,1072637900,83.8,245905300,11.6,124144200,74.8,898284100,491.4,351431900,11,05,오픈,0,75.8,11,1,포화,맑음,466,2024
0,14.0,0,초인강자,0040797,김아현,080598,서울,정상,010496,박남성,070182,전승규,0,0,연령오픈,3,1,일반,20240106,2.5,5.0,5.5,7.5,1200,혼합,일반,외산마,일반,7,일반,9,10.9,35859300,5.0,54605700,223.4,1096132900,374.7,321493900,24.6,139257300,194.0,982998400,1801.8,438609200,10,04,오픈,0,76.9,10,1,포화,맑음,487,2024
8400000,5.0,0,문학이글,0046407,박태종,080103,서울,정상,105222,권경자,070145,홍대유,0,0,연령오픈,3,2,일반,20240106,2.5,5.0,5.5,7.5,1200,혼합,일반,외산마,일반,7,일반,3,10.9,35859300,5.0,54605700,223.4,1096132900,374.7,321493900,24.6,139257300,194.0,982998400,1801.8,438609200,10,04,오픈,0,75.2,10,1,포화,맑음,491,2024
0,12.5,0,아르고공주,0045315,조인권,080438,서울,정상,111006,우태율,070161,신삼영,0,0,연령오픈,3,3,일반,20240106,2.5,5.0,5.5,7.5,1200,혼합,일반,외산마,일반,7,일반,8,10.9,35859300,5.0,54605700,223.4,1096132900,374.7,321493900,24.6,139257300,194.0,982998400,1801.8,438609200,10,04,오픈,0,76.6,10,1,포화,맑음,507,2024
3000000,5.5,0,뉴질랜드삭스,0052736,조재로,080550,서울,정상,010352,김창식,070181,이관호,0,0,연령오픈,3,4,일반,20240106,2.5,5.0,5.5,7.5,1200,혼합,일반,외산마,일반,7,일반,4,10.9,35859300,5.0,54605700,223.4,1096132900,374.7,321493900,24.6,139257300,194.0,982998400,1801.8,438609200,10,04,오픈,0,75.3,10,1,포화,맑음,437,2024
0,8.5,0,몬스터파워,0045395,정정희,080530,서울,정상,114008,홍종철,070244,리카디,0,0,연령오픈,3,5,일반,20240106,2.5,5.0,5.5,7.5,1200,혼합,일반,외산마,일반,7,일반,6,10.9,35859300,5.0,54605700,223.4,1096132900,374.7,321493900,24.6,139257300,194.0,982998400,1801.8,438609200,10,04,오픈,0,75.8,10,1,포화,맑음,464,2024
2400000,7.5,0,마이티짱,0052426,임다빈,080602,서울,정상,113005,조병태,070160,서홍수,0,0,연령오픈,3,6,일반,20240106,2.5,5.0,5.5,7.5,1200,혼합,일반,외산마,일반,7,일반,5,10.9,35859300,5.0,54605700,223.4,1096132900,374.7,321493900,24.6,139257300,194.0,982998400,1801.8,438609200,10,04,오픈,0,75.7,10,1,포화,맑음,509,2024
0,9.5,0,럭키붐,0054047,문정균,080337,서울,정상,111007,황은호,070181,이관호,0,0,연령오픈,3,7,일반,20240106,2.5,5.0,5.5,7.5,1200,혼합,일반,외산마,일반,7,일반,7,10.9,35859300,5.0,54605700,223.4,1096132900,374.7,321493900,24.6,139257300,194.0,982998400,1801.8,438609200,10,04,오픈,0,76.0,10,1,포화,맑음,436,2024
